"Deployment","DataDT","Wet","Forage","X_AED170_70","Y_AED170_70"
357,2009/11/05 18:00:00,1,0,-113626,-204833
357,2009/11/05 19:00:00,1,0,-112982,-204862
357,2009/11/05 20:00:00,1,0,-112339,-204891
357,2009/11/05 21:00:00,1,0,-112476,-206113
357,2009/11/05 22:00:00,1,0,-112476,-206113
357,2009/11/05 23:00:00,1,1,-110532,-206421
357,2009/11/06 0:00:00,1,1,-110532,-206421
357,2009/11/06 1:00:00,1,1,-110026,-204824
357,2009/11/06 2:00:00,1,1,-110026,-204824
357,2009/11/06 3:00:00,1,1,-105085,-206243
357,2009/11/06 4:00:00,1,0,-105085,-206243
357,2009/11/06 5:00:00,1,0,-104470,-206182
357,2009/11/06 6:00:00,1,0,-103854,-206121
357,2009/11/06 7:00:00,1,1,-103239,-206059
357,2009/11/06 8:00:00,1,1,-102623,-205998
357,2009/11/06 9:00:00,1,1,-102008,-205936
357,2009/11/06 10:00:00,1,1,-101392,-205875
357,2009/11/06 11:00:00,1,0,-100777,-205813
357,2009/11/06 12:00:00,1,0,-100161,-205752
357,2009/11/06 13:00:00,1,0,-99546,-205690
357,2009/11/06 14:00:00,1,0,-98930,-205629
357,2009/11/06 15:00:00,1,0,-98315,-205567
357,2009/11/06 16:00:00,1,0,-97699,-205506
357,2009/11/06 17:00:00,1,0,-97084,-205444
357,2009/11/06 18:00:00,1,0,-96005,-205337
357,2009/11/06 19:00:00,1,0,-96059,-204181
357,2009/11/06 20:00:00,1,1,-96086,-203604
357,2009/11/06 21:00:00,1,1,-97698,-202816
357,2009/11/06 22:00:00,1,1,-97950,-202174
357,2009/11/06 23:00:00,1,1,-97150,-198260
357,2009/11/07 0:00:00,1,0,-96986,-196425
357,2009/11/07 1:00:00,1,0,-97665,-195478
357,2009/11/07 2:00:00,1,1,-97683,-194854
357,2009/11/07 3:00:00,1,1,-96592,-193036
357,2009/11/07 8:00:00,0,0,-98030,-194234
357,2009/11/07 9:00:00,1,0,-98318,-194473
357,2009/11/07 10:00:00,1,0,-98605,-194713
357,2009/11/07 11:00:00,1,0,-98893,-194952
357,2009/11/07 12:00:00,1,1,-99180,-195192
357,2009/11/07 13:00:00,1,1,-99468,-195431
357,2009/11/07 14:00:00,1,1,-99755,-195671
357,2009/11/07 15:00:00,1,1,-100043,-195910
357,2009/11/07 16:00:00,1,1,-100330,-196150
357,2009/11/07 17:00:00,1,1,-100945,-196661
357,2009/11/07 18:00:00,1,0,-99846,-197710
357,2009/11/07 19:00:00,1,0,-99479,-198059
357,2009/11/07 20:00:00,1,1,-100408,-200925
357,2009/11/07 21:00:00,1,1,-100157,-200191
357,2009/11/07 22:00:00,1,1,-100275,-201079
357,2009/11/07 23:00:00,1,1,-100825,-204480
357,2009/11/08 0:00:00,1,1,-100856,-204926
357,2009/11/08 1:00:00,1,1,-101181,-206810
357,2009/11/08 2:00:00,1,1,-99928,-206692
357,2009/11/08 3:00:00,1,1,-98674,-206574
357,2009/11/08 4:00:00,1,1,-101062,-211169
357,2009/11/08 5:00:00,1,1,-101062,-211169
357,2009/11/08 6:00:00,1,1,-101622,-213700
357,2009/11/08 7:00:00,1,0,-102182,-216232
357,2009/11/08 8:00:00,1,0,-102742,-218763
357,2009/11/08 9:00:00,1,0,-103302,-221295
357,2009/11/08 10:00:00,1,0,-103862,-223826
357,2009/11/08 11:00:00,1,1,-104422,-226358
357,2009/11/08 12:00:00,1,1,-104982,-228889
357,2009/11/08 13:00:00,1,1,-105543,-231421
357,2009/11/08 14:00:00,1,1,-106103,-233952
357,2009/11/08 15:00:00,1,0,-106664,-236484
357,2009/11/08 16:00:00,1,0,-107224,-239015
357,2009/11/08 17:00:00,1,0,-108100,-244986
357,2009/11/08 18:00:00,1,0,-108100,-244986
357,2009/11/08 19:00:00,1,1,-108266,-247937
357,2009/11/08 20:00:00,1,1,-108306,-248884
357,2009/11/08 21:00:00,1,1,-108398,-250424
357,2009/11/08 22:00:00,1,0,-108792,-252687
357,2009/11/08 23:00:00,1,0,-109882,-255832
357,2009/11/09 0:00:00,1,0,-111326,-258189
357,2009/11/09 1:00:00,1,0,-110315,-261179
357,2009/11/09 2:00:00,1,0,-109304,-264170
357,2009/11/09 3:00:00,1,0,-108293,-267160
357,2009/11/09 4:00:00,1,1,-107282,-270151
357,2009/11/09 5:00:00,1,1,-106271,-273141
357,2009/11/09 6:00:00,1,0,-105260,-276132
357,2009/11/09 7:00:00,1,0,-104249,-279122
357,2009/11/09 8:00:00,1,1,-103238,-282113
357,2009/11/09 9:00:00,1,1,-102227,-285103
357,2009/11/09 10:00:00,1,1,-101216,-288094
357,2009/11/09 11:00:00,1,0,-100205,-291084
357,2009/11/09 12:00:00,1,0,-99195,-294075
357,2009/11/09 13:00:00,1,0,-98184,-297065
357,2009/11/09 14:00:00,1,1,-97174,-300056
357,2009/11/09 15:00:00,1,1,-96163,-303046
357,2009/11/09 16:00:00,1,0,-95153,-306037
357,2009/11/09 17:00:00,1,0,-94142,-309027
357,2009/11/09 18:00:00,1,0,-92098,-315076
357,2009/11/09 19:00:00,1,0,-92098,-315076
357,2009/11/09 20:00:00,1,1,-91435,-319786
357,2009/11/09 21:00:00,1,1,-90276,-320216
357,2009/11/09 22:00:00,1,1,-89117,-320646
358,2009/09/16 23:00:00,0,0,267884,-9155
358,2009/09/17 0:00:00,0,0,268006,-8856
358,2009/09/17 1:00:00,0,0,268176,-8513
358,2009/09/17 2:00:00,0,0,267920,-9244
358,2009/09/17 3:00:00,0,0,267878,-9306
358,2009/09/17 4:00:00,0,0,267977,-9070
358,2009/09/17 5:00:00,0,0,267967,-9090
358,2009/09/17 6:00:00,0,0,266542,-9603
358,2009/09/17 7:00:00,0,0,265117,-10116
358,2009/09/17 8:00:00,0,0,263692,-10629
358,2009/09/17 9:00:00,0,0,262268,-11142
358,2009/09/17 10:00:00,0,0,260843,-11655
358,2009/09/17 11:00:00,0,0,259419,-12168
358,2009/09/17 12:00:00,0,0,257994,-12681
358,2009/09/17 13:00:00,0,0,256570,-13193
358,2009/09/17 14:00:00,0,0,255145,-13706
358,2009/09/17 15:00:00,0,0,253721,-14218
358,2009/09/17 16:00:00,1,0,252296,-14731
358,2009/09/17 17:00:00,1,0,250872,-15243
358,2009/09/17 18:00:00,1,0,249447,-15756
358,2009/09/17 19:00:00,1,0,248023,-16268
358,2009/09/17 20:00:00,1,1,245396,-17213
358,2009/09/17 21:00:00,1,1,245396,-17213
358,2009/09/17 22:00:00,1,0,245010,-17530
358,2009/09/17 23:00:00,1,0,244624,-17847
358,2009/09/18 0:00:00,1,0,244238,-18164
358,2009/09/18 1:00:00,1,0,243852,-18481
358,2009/09/18 2:00:00,1,0,243466,-18798
358,2009/09/18 3:00:00,1,0,243080,-19115
358,2009/09/18 4:00:00,1,1,242694,-19432
358,2009/09/18 5:00:00,1,1,242308,-19749
358,2009/09/18 6:00:00,1,0,241922,-20066
358,2009/09/18 7:00:00,1,1,241536,-20383
358,2009/09/18 8:00:00,1,1,241150,-20700
358,2009/09/18 9:00:00,1,1,240764,-21017
358,2009/09/18 10:00:00,1,1,240378,-21334
358,2009/09/18 11:00:00,1,1,239992,-21651
358,2009/09/18 12:00:00,1,1,239606,-21968
358,2009/09/18 13:00:00,1,1,239220,-22285
358,2009/09/18 14:00:00,1,1,238834,-22602
358,2009/09/18 15:00:00,1,1,238448,-22919
358,2009/09/18 16:00:00,1,1,238062,-23236
358,2009/09/18 17:00:00,1,1,237677,-23553
358,2009/09/18 18:00:00,1,1,237291,-23870
358,2009/09/18 19:00:00,1,1,236906,-24187
358,2009/09/18 20:00:00,1,1,236520,-24504
358,2009/09/18 21:00:00,1,1,236135,-24821
358,2009/09/18 22:00:00,1,1,235749,-25138
358,2009/09/18 23:00:00,1,1,235364,-25455
358,2009/09/19 17:00:00,1,0,233187,-47550
358,2009/09/19 18:00:00,1,0,233066,-48778
358,2009/09/19 19:00:00,1,0,232945,-50006
358,2009/09/19 20:00:00,1,1,232824,-51233
358,2009/09/19 21:00:00,1,0,232703,-52461
358,2009/09/19 22:00:00,1,1,232582,-53688
358,2009/09/19 23:00:00,1,1,232461,-54916
358,2009/09/20 0:00:00,1,1,232340,-56143
358,2009/09/20 1:00:00,1,1,232219,-57371
358,2009/09/20 2:00:00,1,1,232098,-58598
358,2009/09/20 3:00:00,1,1,231977,-59826
358,2009/09/20 4:00:00,1,1,231856,-61053
358,2009/09/20 5:00:00,1,1,231735,-62281
358,2009/09/20 6:00:00,1,1,231614,-63508
358,2009/09/20 7:00:00,1,1,231493,-64736
358,2009/09/20 8:00:00,1,1,231372,-65963
358,2009/09/20 9:00:00,1,1,231251,-67191
358,2009/09/20 10:00:00,1,1,231130,-68418
358,2009/09/20 11:00:00,1,0,231009,-69646
358,2009/09/20 12:00:00,1,0,230888,-70873
358,2009/09/20 13:00:00,1,0,230767,-72101
358,2009/09/20 14:00:00,1,0,230646,-73328
358,2009/09/20 15:00:00,1,0,230525,-74556
358,2009/09/20 16:00:00,1,0,230404,-75783
358,2009/09/20 17:00:00,1,0,230283,-77011
358,2009/09/20 18:00:00,1,0,230081,-79074
358,2009/09/20 19:00:00,1,0,230081,-79074
358,2009/09/20 20:00:00,1,0,226909,-78814
358,2009/09/20 21:00:00,1,0,226234,-84547
358,2009/09/20 22:00:00,1,0,226066,-85981
358,2009/09/20 23:00:00,1,0,225456,-93630
358,2009/09/21 0:00:00,1,0,225456,-93630
358,2009/09/21 1:00:00,1,0,228636,-98487
358,2009/09/21 2:00:00,1,0,228636,-98487
358,2009/09/21 3:00:00,1,0,225093,-99305
358,2009/09/21 4:00:00,1,0,221550,-100123
358,2009/09/21 5:00:00,1,0,218007,-100941
358,2009/09/21 6:00:00,1,0,214464,-101759
358,2009/09/21 7:00:00,1,0,210921,-102577
358,2009/09/21 8:00:00,1,0,207378,-103395
358,2009/09/21 9:00:00,1,0,203835,-104213
358,2009/09/21 10:00:00,1,0,200291,-105031
358,2009/09/21 11:00:00,1,0,196748,-105849
358,2009/09/21 12:00:00,1,0,193204,-106667
358,2009/09/21 13:00:00,1,0,189661,-107485
358,2009/09/21 14:00:00,1,0,186117,-108303
358,2009/09/21 15:00:00,1,0,182574,-109121
358,2009/09/21 16:00:00,1,0,179030,-109939
358,2009/09/21 17:00:00,1,0,175487,-110757
358,2009/09/21 18:00:00,1,0,171943,-111575
358,2009/09/21 19:00:00,1,0,168400,-112393
358,2009/09/21 20:00:00,1,0,164856,-113211
358,2009/09/21 21:00:00,1,0,161313,-114029
358,2009/09/21 22:00:00,1,0,157769,-114847
358,2009/09/21 23:00:00,1,0,154226,-115665
358,2009/09/22 0:00:00,1,0,146529,-117442
358,2009/09/22 1:00:00,1,0,146529,-117442
358,2009/09/22 2:00:00,1,0,144340,-120981
358,2009/09/22 3:00:00,1,0,138930,-129728
358,2009/09/22 4:00:00,1,0,138930,-129728
358,2009/09/22 5:00:00,1,0,135669,-132527
358,2009/09/22 6:00:00,1,0,132408,-135326
358,2009/09/22 7:00:00,1,0,129147,-138125
358,2009/09/22 8:00:00,1,0,125886,-140924
358,2009/09/22 9:00:00,1,0,122625,-143723
358,2009/09/22 10:00:00,1,0,119364,-146522
358,2009/09/22 11:00:00,1,0,116103,-149321
358,2009/09/22 12:00:00,1,0,112842,-152120
358,2009/09/22 13:00:00,1,0,109581,-154918
358,2009/09/22 14:00:00,1,0,106319,-157717
358,2009/09/22 15:00:00,1,0,103058,-160515
358,2009/09/22 16:00:00,1,0,99796,-163314
358,2009/09/22 17:00:00,1,0,92287,-169757
358,2009/09/22 18:00:00,1,0,92287,-169757
358,2009/09/22 19:00:00,1,0,85926,-174447
358,2009/09/22 20:00:00,1,0,85926,-174447
358,2009/09/22 21:00:00,1,0,82140,-183726
358,2009/09/22 22:00:00,1,0,82140,-183726
358,2009/09/22 23:00:00,1,0,78036,-188250
358,2009/09/23 0:00:00,1,0,69755,-197377
358,2009/09/23 1:00:00,1,0,69755,-197377
358,2009/09/23 2:00:00,1,0,67242,-202689
358,2009/09/23 3:00:00,1,1,67242,-202689
358,2009/09/23 4:00:00,1,1,63580,-206416
358,2009/09/23 5:00:00,1,0,56684,-213434
358,2009/09/23 6:00:00,1,0,56684,-213434
358,2009/09/23 7:00:00,1,1,56647,-214007
358,2009/09/23 8:00:00,1,1,56610,-214580
358,2009/09/23 9:00:00,1,0,56573,-215153
358,2009/09/23 10:00:00,1,0,56536,-215726
358,2009/09/23 11:00:00,1,1,56499,-216299
358,2009/09/23 12:00:00,1,1,56462,-216872
358,2009/09/23 13:00:00,1,1,56425,-217445
358,2009/09/23 14:00:00,1,0,56388,-218019
358,2009/09/23 15:00:00,1,0,56351,-218592
358,2009/09/23 16:00:00,1,0,56314,-219166
358,2009/09/23 17:00:00,1,1,56277,-219739
358,2009/09/23 18:00:00,1,1,56186,-221143
358,2009/09/23 19:00:00,1,1,56186,-221143
358,2009/09/23 20:00:00,1,1,49629,-228084
358,2009/09/23 21:00:00,1,1,49629,-228084
358,2009/09/23 22:00:00,1,1,49894,-230184
358,2009/09/23 23:00:00,1,1,50160,-232285
358,2009/09/24 0:00:00,1,1,50571,-235539
358,2009/09/24 1:00:00,1,0,50571,-235539
358,2009/09/24 2:00:00,1,0,49857,-236632
358,2009/09/24 3:00:00,1,1,49143,-237725
358,2009/09/24 4:00:00,1,0,48429,-238818
358,2009/09/24 5:00:00,1,0,47715,-239911
358,2009/09/24 6:00:00,1,0,47001,-241004
358,2009/09/24 7:00:00,1,0,46287,-242097
358,2009/09/24 8:00:00,1,1,45573,-243190
358,2009/09/24 9:00:00,1,1,44859,-244283
358,2009/09/24 10:00:00,1,1,44146,-245376
358,2009/09/24 11:00:00,1,1,43432,-246469
358,2009/09/24 12:00:00,1,1,42719,-247562
358,2009/09/24 13:00:00,1,0,42005,-248655
358,2009/09/24 14:00:00,1,0,41292,-249747
358,2009/09/24 15:00:00,1,1,40578,-250840
358,2009/09/24 16:00:00,1,1,39865,-251932
358,2009/09/24 17:00:00,1,1,39151,-253025
358,2009/09/24 18:00:00,1,1,37531,-255506
358,2009/09/24 19:00:00,1,0,37531,-255506
358,2009/09/24 20:00:00,1,0,44082,-257076
358,2009/09/24 21:00:00,1,1,42140,-258948
358,2009/09/24 22:00:00,1,1,40197,-260820
358,2009/09/24 23:00:00,1,0,35825,-260705
358,2009/09/25 0:00:00,1,1,28944,-260524
358,2009/09/25 1:00:00,1,1,28944,-260524
358,2009/09/25 2:00:00,1,1,28881,-262532
358,2009/09/25 3:00:00,1,1,28881,-262532
358,2009/09/25 4:00:00,1,1,26702,-264075
358,2009/09/25 5:00:00,1,0,24523,-265618
358,2009/09/25 6:00:00,1,0,22344,-267161
358,2009/09/25 7:00:00,1,0,20165,-268704
358,2009/09/25 8:00:00,1,0,17986,-270247
358,2009/09/25 9:00:00,1,1,15807,-271790
358,2009/09/25 10:00:00,1,1,13628,-273333
358,2009/09/25 11:00:00,1,0,11449,-274876
358,2009/09/25 12:00:00,1,0,9270,-276420
358,2009/09/25 13:00:00,1,1,7091,-277963
358,2009/09/25 14:00:00,1,0,4912,-279507
358,2009/09/25 15:00:00,1,0,2733,-281050
358,2009/09/25 16:00:00,1,1,554,-282594
358,2009/09/25 17:00:00,1,1,-1624,-284137
358,2009/09/25 18:00:00,1,0,-3803,-285681
358,2009/09/25 19:00:00,1,0,-9154,-287658
358,2009/09/25 20:00:00,1,0,-9154,-287658
358,2009/09/25 21:00:00,1,0,-12481,-287995
358,2009/09/25 22:00:00,1,1,-15808,-288332
358,2009/09/25 23:00:00,1,0,-19136,-288669
358,2009/09/26 0:00:00,1,0,-26689,-289436
358,2009/09/26 1:00:00,1,0,-26689,-289436
358,2009/09/26 2:00:00,1,1,-31604,-298527
358,2009/09/26 3:00:00,1,1,-31604,-298527
358,2009/09/26 4:00:00,1,1,-29520,-304797
358,2009/09/26 5:00:00,1,1,-29520,-304797
358,2009/09/26 6:00:00,1,1,-31115,-306357
358,2009/09/26 7:00:00,1,0,-32710,-307917
358,2009/09/26 8:00:00,1,1,-34305,-309477
358,2009/09/26 9:00:00,1,1,-35900,-311037
358,2009/09/26 10:00:00,1,0,-37495,-312597
358,2009/09/26 11:00:00,1,0,-39090,-314157
358,2009/09/26 12:00:00,1,1,-40685,-315717
358,2009/09/26 13:00:00,1,1,-42280,-317277
358,2009/09/26 14:00:00,1,1,-43875,-318838
358,2009/09/26 15:00:00,1,0,-45470,-320398
358,2009/09/26 16:00:00,1,0,-47065,-321959
358,2009/09/26 17:00:00,1,0,-50630,-325448
358,2009/09/26 18:00:00,1,0,-50630,-325448
358,2009/09/26 19:00:00,1,0,-60710,-330592
358,2009/09/26 20:00:00,1,0,-62393,-332616
358,2009/09/26 21:00:00,1,0,-65768,-335102
358,2009/09/26 22:00:00,1,0,-67090,-339401
358,2009/09/26 23:00:00,1,0,-68648,-343088
358,2009/09/27 0:00:00,1,0,-72693,-346201
358,2009/09/27 1:00:00,1,0,-74278,-346789
358,2009/09/27 2:00:00,1,0,-74428,-345865
358,2009/09/27 3:00:00,1,0,-74313,-346245
358,2009/09/27 4:00:00,1,0,-74198,-346625
358,2009/09/27 5:00:00,1,0,-73986,-347327
358,2009/09/27 6:00:00,0,0,-73986,-347327
358,2009/09/27 7:00:00,0,0,-73936,-347328
358,2009/09/27 8:00:00,0,0,-73886,-347329
358,2009/09/27 9:00:00,0,0,-73836,-347330
358,2009/09/27 10:00:00,0,0,-73786,-347332
358,2009/09/27 11:00:00,0,0,-73735,-347333
358,2009/09/27 12:00:00,0,0,-73685,-347335
358,2009/09/27 13:00:00,0,0,-73634,-347336
358,2009/09/27 14:00:00,0,0,-73584,-347338
358,2009/09/27 15:00:00,1,0,-73533,-347339
358,2009/09/27 16:00:00,1,0,-73483,-347341
358,2009/09/27 17:00:00,1,0,-73432,-347342
358,2009/09/27 18:00:00,1,0,-73328,-347345
358,2009/09/27 19:00:00,1,0,-73559,-347227
358,2009/09/27 20:00:00,1,0,-73759,-347043
358,2009/09/27 21:00:00,1,0,-74519,-347245
358,2009/09/27 22:00:00,0,0,-74524,-347480
358,2009/09/27 23:00:00,0,0,-73877,-347266
358,2009/09/28 0:00:00,0,0,-73910,-347128
358,2009/09/28 1:00:00,0,0,-74041,-346136
358,2009/09/28 2:00:00,1,0,-73722,-344099
358,2009/09/28 3:00:00,1,0,-73824,-343354
358,2009/09/28 4:00:00,1,0,-73926,-342609
358,2009/09/28 12:00:00,1,0,-74741,-336649
358,2009/09/28 13:00:00,1,0,-74843,-335904
358,2009/09/28 14:00:00,1,0,-74945,-335159
358,2009/09/28 15:00:00,1,0,-75047,-334414
358,2009/09/28 16:00:00,1,0,-75149,-333669
358,2009/09/28 17:00:00,1,0,-75251,-332924
358,2009/09/28 18:00:00,1,0,-75468,-331332
358,2009/09/28 19:00:00,1,0,-75468,-331332
358,2009/09/28 20:00:00,1,0,-73134,-333740
358,2009/09/28 21:00:00,1,0,-73134,-333740
358,2009/09/28 22:00:00,1,0,-72219,-330177
358,2009/09/28 23:00:00,1,0,-71304,-326614
358,2009/09/29 0:00:00,1,0,-70389,-323051
358,2009/09/29 1:00:00,1,0,-68383,-315234
358,2009/09/29 2:00:00,1,1,-68383,-315234
358,2009/09/29 3:00:00,1,1,-68805,-313914
358,2009/09/29 4:00:00,1,1,-69227,-312594
358,2009/09/29 5:00:00,1,1,-69649,-311274
358,2009/09/29 6:00:00,1,1,-70071,-309954
358,2009/09/29 7:00:00,1,1,-70493,-308634
358,2009/09/29 8:00:00,1,1,-70915,-307313
358,2009/09/29 9:00:00,1,1,-71337,-305993
358,2009/09/29 10:00:00,1,1,-71759,-304672
358,2009/09/29 11:00:00,1,1,-72181,-303352
358,2009/09/29 12:00:00,1,1,-72603,-302031
358,2009/09/29 13:00:00,1,1,-73025,-300711
358,2009/09/29 15:00:00,1,0,-73869,-298070
358,2009/09/29 16:00:00,1,0,-74291,-296749
358,2009/09/29 17:00:00,1,0,-74713,-295429
358,2009/09/29 19:00:00,1,1,-75557,-292788
358,2009/09/29 22:00:00,1,1,-83270,-288141
358,2009/09/29 23:00:00,1,1,-83886,-284551
358,2009/09/30 0:00:00,1,1,-83886,-284551
358,2009/09/30 1:00:00,1,1,-84320,-284005
358,2009/10/01 10:00:00,1,0,-98640,-265983
358,2009/10/01 11:00:00,1,1,-99074,-265437
358,2009/10/01 12:00:00,1,1,-99508,-264891
358,2009/10/01 13:00:00,1,1,-99942,-264345
358,2009/10/01 14:00:00,1,1,-100376,-263799
358,2009/10/01 15:00:00,1,0,-100810,-263253
358,2009/10/01 16:00:00,1,1,-101244,-262707
358,2009/10/01 17:00:00,1,1,-101678,-262161
358,2009/10/01 18:00:00,1,0,-102112,-261615
358,2009/10/01 19:00:00,1,0,-102546,-261069
358,2009/10/01 20:00:00,1,0,-102980,-260523
358,2009/10/01 21:00:00,1,0,-103695,-259621
358,2009/10/01 22:00:00,1,0,-103695,-259621
358,2009/10/01 23:00:00,1,0,-105412,-261156
358,2009/10/02 0:00:00,1,0,-108948,-264318
358,2009/10/03 20:00:00,1,0,-100480,-311870
358,2009/10/03 21:00:00,1,0,-100480,-311870
358,2009/10/03 22:00:00,1,0,-94859,-315872
358,2009/10/03 23:00:00,1,1,-94859,-315872
358,2009/10/04 0:00:00,1,1,-93652,-317309
358,2009/10/04 1:00:00,1,1,-92445,-318746
358,2009/10/04 2:00:00,1,1,-91238,-320183
358,2009/10/04 3:00:00,1,1,-90032,-321620
358,2009/10/04 4:00:00,1,1,-88825,-323057
358,2009/10/04 5:00:00,1,1,-87619,-324494
358,2009/10/04 6:00:00,1,1,-86412,-325931
358,2009/10/04 7:00:00,1,1,-85206,-327368
358,2009/10/04 8:00:00,1,1,-83999,-328805
358,2009/10/04 9:00:00,1,1,-82793,-330243
358,2009/10/04 10:00:00,1,1,-81586,-331680
358,2009/10/04 11:00:00,1,1,-80380,-333118
358,2009/10/04 12:00:00,1,0,-79173,-334555
358,2009/10/04 13:00:00,1,1,-77967,-335993
358,2009/10/04 14:00:00,1,0,-76760,-337430
358,2009/10/04 15:00:00,1,0,-75554,-338868
358,2009/10/04 16:00:00,1,0,-74347,-340305
358,2009/10/04 17:00:00,1,0,-71683,-344042
358,2009/10/04 18:00:00,1,0,-71683,-344042
358,2009/10/04 19:00:00,1,0,-74264,-347565
358,2009/10/04 20:00:00,0,0,-74338,-347540
358,2009/10/04 21:00:00,0,0,-74142,-347769
358,2009/10/04 22:00:00,0,0,-74071,-347618
358,2009/10/04 23:00:00,0,0,-74270,-347282
358,2009/10/05 0:00:00,0,0,-74315,-347058
358,2009/10/05 1:00:00,0,0,-74427,-347171
358,2009/10/05 2:00:00,1,0,-74714,-347474
358,2009/10/05 3:00:00,1,0,-72306,-350998
358,2009/10/05 4:00:00,1,0,-72306,-350998
358,2009/10/05 5:00:00,1,0,-71429,-351882
358,2009/10/05 6:00:00,1,0,-70552,-352766
358,2009/10/05 7:00:00,1,0,-69675,-353650
358,2009/10/05 8:00:00,1,0,-68798,-354534
358,2009/10/05 9:00:00,1,0,-67921,-355418
358,2009/10/05 10:00:00,1,0,-67044,-356301
358,2009/10/05 11:00:00,0,0,-66167,-357185
358,2009/10/05 12:00:00,0,0,-65290,-358068
358,2009/10/05 13:00:00,1,0,-64413,-358952
358,2009/10/05 14:00:00,1,0,-63536,-359835
358,2009/10/05 15:00:00,1,0,-62659,-360719
358,2009/10/05 16:00:00,0,0,-61782,-361602
358,2009/10/05 17:00:00,0,0,-59993,-363404
358,2009/10/05 18:00:00,0,0,-59993,-363404
358,2009/10/05 19:00:00,1,0,-59784,-363060
358,2009/10/05 20:00:00,1,0,-59575,-362716
358,2009/10/05 21:00:00,1,0,-59124,-361973
358,2009/10/05 22:00:00,1,0,-59738,-363149
358,2009/10/05 23:00:00,0,0,-60122,-363245
358,2009/10/06 0:00:00,0,0,-60182,-362953
358,2009/10/06 1:00:00,0,0,-60301,-363359
358,2009/10/06 2:00:00,0,0,-60348,-363507
358,2009/10/06 3:00:00,0,0,-59778,-363632
358,2009/10/06 4:00:00,0,0,-59929,-363489
358,2009/10/06 5:00:00,0,0,-60296,-363118
358,2009/10/06 6:00:00,0,0,-60209,-363176
358,2009/10/06 7:00:00,0,0,-60243,-362926
358,2009/10/06 8:00:00,0,0,-60277,-362676
358,2009/10/06 9:00:00,0,0,-60311,-362426
358,2009/10/06 10:00:00,0,0,-60345,-362176
358,2009/10/06 11:00:00,0,0,-60379,-361926
358,2009/10/06 12:00:00,0,0,-60413,-361676
358,2009/10/06 13:00:00,0,0,-60447,-361426
358,2009/10/06 14:00:00,0,0,-60481,-361176
358,2009/10/06 15:00:00,0,0,-60515,-360926
358,2009/10/06 16:00:00,0,0,-60549,-360676
358,2009/10/06 17:00:00,0,0,-60582,-360426
358,2009/10/06 18:00:00,0,0,-60664,-359819
358,2009/10/06 19:00:00,1,0,-60664,-359819
358,2009/10/06 20:00:00,1,0,-59321,-364980
358,2009/10/06 21:00:00,1,0,-59321,-364980
358,2009/10/06 22:00:00,1,0,-59506,-364406
358,2009/10/06 23:00:00,1,0,-60326,-363006
358,2009/10/07 0:00:00,0,0,-60326,-363006
358,2009/10/07 1:00:00,1,0,-60356,-361834
358,2009/10/07 2:00:00,0,0,-60246,-362059
358,2009/10/07 3:00:00,0,0,-60368,-363396
358,2009/10/07 4:00:00,0,0,-60415,-363171
358,2009/10/07 11:00:00,0,0,-60073,-357848
358,2009/10/07 12:00:00,1,0,-60024,-357088
358,2009/10/07 13:00:00,1,0,-59975,-356328
358,2009/10/07 14:00:00,1,0,-59926,-355568
358,2009/10/07 15:00:00,1,0,-59877,-354808
358,2009/10/07 16:00:00,1,0,-59828,-354048
358,2009/10/07 17:00:00,1,0,-59779,-353288
358,2009/10/07 18:00:00,1,0,-59730,-352528
358,2009/10/07 19:00:00,1,0,-59681,-351768
358,2009/10/07 20:00:00,1,0,-59632,-351008
358,2009/10/07 21:00:00,1,0,-59583,-350248
358,2009/10/07 22:00:00,1,0,-59534,-349487
358,2009/10/07 23:00:00,1,0,-59485,-348727
358,2009/10/08 0:00:00,1,1,-59436,-347966
358,2009/10/08 1:00:00,1,1,-59387,-347206
358,2009/10/08 2:00:00,1,1,-59338,-346445
358,2009/10/08 3:00:00,1,0,-59289,-345685
358,2009/10/08 4:00:00,1,0,-59240,-344924
358,2009/10/08 5:00:00,1,0,-59191,-344164
358,2009/10/08 6:00:00,1,0,-59142,-343403
358,2009/10/08 7:00:00,1,0,-59093,-342643
358,2009/10/08 8:00:00,1,0,-59044,-341882
358,2009/10/08 9:00:00,1,1,-58995,-341122
358,2009/10/08 10:00:00,1,1,-58946,-340361
358,2009/10/08 11:00:00,1,1,-58897,-339601
358,2009/10/08 12:00:00,1,1,-58848,-338840
358,2009/10/08 13:00:00,1,1,-58799,-338080
358,2009/10/08 14:00:00,1,1,-58750,-337319
358,2009/10/08 15:00:00,1,1,-58701,-336559
358,2009/10/08 16:00:00,1,1,-58652,-335798
358,2009/10/08 17:00:00,1,1,-58603,-335038
358,2009/10/08 18:00:00,1,0,-58554,-334277
358,2009/10/08 19:00:00,1,1,-58505,-333517
358,2009/10/08 20:00:00,1,1,-58456,-332756
358,2009/10/08 21:00:00,1,1,-58407,-331996
358,2009/10/08 22:00:00,1,1,-58358,-331235
358,2009/10/08 23:00:00,1,1,-58309,-330475
358,2009/10/09 0:00:00,1,1,-58260,-329714
358,2009/10/09 1:00:00,1,1,-58211,-328954
358,2009/10/09 2:00:00,1,1,-58162,-328193
358,2009/10/09 3:00:00,1,1,-58113,-327433
358,2009/10/09 4:00:00,1,1,-58064,-326672
358,2009/10/09 5:00:00,1,0,-58015,-325912
358,2009/10/09 6:00:00,1,0,-57966,-325151
