      1998-03-07 08:36:43  7         00           00           00           00  
00920 06074   2 32 J                                                            
      1998-03-07 19:34:24  1         00           00           00           00  
00920 06075   4 32 J A 1998-03-01 01:44:28 -53.623  321.471  0.000 401649270    
      1998-03-01 01:41:55  1         08           02           24           27  
      1998-03-01 01:43:58  1         00           18           27          105  
      1998-03-01 01:47:01  1         00           00           00           00  
00920 06075   5 32 J 1 1998-03-01 03:25:11 -53.615  321.431  0.000 401649270    
      1998-03-01 03:22:37  1         00          115          212           85  
      1998-03-01 03:24:19  1         00           00           00           00  
      1998-03-01 03:26:00  1         00           00           00           32  
      1998-03-01 03:27:45  1         00           00           00           00  
00920 06075   6 32 J 1 1998-03-01 05:05:08 -53.561  321.279  0.000 401649270    
      1998-03-01 05:00:52  1         02          154          172          182  
      1998-03-01 05:04:21  3         00           00           00           00  
      1998-03-01 05:06:48  1         00           00           64          184  
      1998-03-01 05:08:39  1         00           00           00           00  
      1998-03-01 05:09:25  1         01           10          132          135  
00920 06075   3 32 D A 1998-03-01 05:46:01 -53.539  321.232  0.000 401649284    
      1998-03-01 05:46:29  2         00           00           00           00  
      1998-03-01 05:49:00  1         16           08          199          239  
00920 06075   3 32 J B 1998-03-01 06:47:21 -53.481  321.171  0.000 401649275    
      1998-03-01 06:46:53  1         00           00           00           00  
      1998-03-01 06:47:48  1         00           02          106          130  
00920 06075   5 32 D 0 1998-03-01 07:23:11 -53.447  321.192  0.000 401649284    
      1998-03-01 07:17:48  1         00           02           04           11  
      1998-03-01 07:22:17  1         16           01           00          135  
      1998-03-01 07:25:05  1         00           00           00           00  
      1998-03-01 07:28:34  1         00           00           00          140  
00920 06075   5 32 D 0 1998-03-01 09:04:01 -53.377  321.103  0.000 401649284    
      1998-03-01 09:00:43  1         00           00           00           00  
      1998-03-01 09:03:59  1         17          144           40          177  
      1998-03-01 09:05:39  1         00           00          116           65  
      1998-03-01 09:07:19  1         00           16           00           06  
00920 06075   4 32 J A 1998-03-01 15:39:13 -53.313  320.910  0.000 401649339    
      1998-03-01 15:37:57  1         00           00           00           00  
      1998-03-01 15:38:45  1         00           00           02          213  
      1998-03-01 15:40:30  1         64           99           94          232  
00920 06075   6 32 J 1 1998-03-01 17:20:12 -53.166  320.744  0.000 401649319    
      1998-03-01 17:16:09  1         00           00           00           00  
      1998-03-01 17:17:13  1         00           00           00          129  
      1998-03-01 17:20:37  2         00           00           00           00  
      1998-03-01 17:23:14  1         00           00           00           08  
      1998-03-01 17:24:16  1         00           00           00          130  
00920 06075   7 32 J 1 1998-03-01 19:01:21 -53.117  320.694  0.000 401649319    
      1998-03-01 19:01:38  5         00           00           00           00  
      1998-03-01 19:02:27  1         05           30          173           20  
      1998-03-01 19:04:07  1         00           00           00           00  
      1998-03-01 19:05:45  1         24           71          216           24  
